date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2019-07-01,2019,90012037,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,332.10,0.2934,234.661860,0.2970,164.9672875800
2018-10-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.1885,339.807510,0.3320,226.9914166800
2018-11-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.1885,339.807510,0.2952,239.4963330480
2018-12-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,534.25,0.1885,433.543875,0.3407,285.8354767875
2019-02-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.1885,222.626910,0.3535,143.9282973150
2019-03-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,332.10,0.1885,269.499150,0.3675,170.4582123750
2019-04-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.1885,140.608605,0.3722,88.2740822190
2019-06-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,216.59,0.1885,175.762785,0.3933,106.6352816595
2019-07-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.1885,257.781090,0.3467,168.4083860970
2019-08-01,2019,90012036,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,216.59,0.1885,175.762785,0.4095,103.7879245425
2018-09-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.2668,211.733496,0.3214,143.6823503856
2018-11-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2668,74.104524,0.3229,50.1761732004
2018-12-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,462.05,0.2668,338.775060,0.3698,213.4960428120
2019-01-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2668,52.937040,0.3531,34.2449711760
2019-03-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.2668,232.908312,0.3217,157.9817080296
2019-04-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2668,74.104524,0.2931,52.3844880156
2019-05-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2668,105.866748,0.3457,69.2686132164
2019-07-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2668,148.216380,0.3515,96.1183224300
2019-08-01,2019,90012035,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2668,190.566012,0.3533,123.2390399604
2018-09-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2149,158.707965,0.3239,107.3024551365
2018-10-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2149,56.684220,0.3595,36.3062429100
2018-12-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2149,68.021064,0.3552,43.8599820672
2019-01-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2149,79.350057,0.3642,50.4507662406
2019-02-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.2149,192.718497,0.3674,121.9137212022
2019-04-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2149,45.347376,0.3029,31.6116558096
2019-05-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.2149,192.718497,0.3789,119.6974584867
2019-06-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2149,158.707965,0.4055,94.3518851925
2019-08-01,2019,90012034,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.2149,192.718497,0.3781,119.8516332843
2018-09-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.1952,209.175568,0.3947,126.6139713104
2018-10-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.1952,162.690320,0.4109,95.8408675120
2018-11-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.1952,46.485248,0.3403,30.6663181056
2019-01-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.1952,58.106560,0.3346,38.6641050240
2019-02-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.1952,139.447696,0.3220,94.5455378880
2019-03-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.1952,69.727872,0.3525,45.1487971200
2019-05-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.1952,92.962448,0.4013,55.6566176176
2019-06-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.1952,220.788832,0.3203,150.0701691104
2019-07-01,2019,90012033,Germany,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.1952,209.175568,0.3796,129.7725223872
2018-10-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,433.18,0.2322,332.595604,0.2433,251.6750935468
2018-11-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.2322,99.775610,0.3080,69.0447221200
2018-12-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,61,880.79,0.2322,676.270562,0.3072,468.5202453536
2019-02-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.2322,210.638252,0.2535,157.2414551180
2019-03-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,332.10,0.2322,254.986380,0.2362,194.7585970440
2019-04-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,433.18,0.2322,332.595604,0.2472,250.3779706912
2019-06-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2322,155.210770,0.2837,111.1774745510
2019-07-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2322,155.210770,0.2787,111.9535284010
2019-08-01,2019,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2322,199.558898,0.2453,150.6071003206
2018-09-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,490.93,0.2241,380.912587,0.2617,281.2277629821
2018-11-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.2241,212.860406,0.2358,162.6679222652
2018-12-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2241,67.223976,0.2462,50.6734331088
2019-01-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2241,56.019980,0.2433,42.3903188660
2019-03-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.2241,190.460173,0.2775,137.6074749925
2019-04-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2241,67.223976,0.3034,46.8282216816
2019-05-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2241,156.848185,0.2510,117.4792905650
2019-07-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.2241,145.644189,0.2481,109.5098657091
2019-08-01,2019,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,216.59,0.2241,168.052181,0.2525,125.6190052975
2018-09-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,303.22,0.3038,211.101764,0.2466,159.0440689976
2018-10-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,433.18,0.3038,301.579916,0.2272,233.0609590848
2018-12-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,346.54,0.3038,241.261148,0.2358,184.3717693016
2019-01-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,375.42,0.3038,261.367404,0.2704,190.6936579584
2019-02-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,360.98,0.3038,251.314276,0.2697,183.5348157628
2019-04-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,404.30,0.3038,281.473660,0.2688,205.8135401920
2019-05-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,360.98,0.3038,251.314276,0.2568,186.7767699232
2019-06-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.3038,90.471190,0.2984,63.4745869040
2019-08-01,2019,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,303.22,0.3038,211.101764,0.2383,160.7962136388
2018-09-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,404.30,0.2497,303.346290,0.2672,222.2921613120
2018-10-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2497,75.832821,0.2499,56.8821990321
2018-11-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,851.91,0.2497,639.188073,0.2741,463.9866221907
2019-01-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,332.10,0.2497,249.174630,0.2445,188.2514329650
2019-02-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.2497,130.004481,0.2269,100.5064642611
2019-03-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.2497,97.501485,0.2815,70.0548169725
2019-05-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2497,151.673145,0.2703,110.6758939065
2019-06-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,490.93,0.2497,368.344779,0.2349,281.8205904129
2019-07-01,2019,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.2497,205.837302,0.2973,144.6418721154
2018-10-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,534.25,0.2862,381.347650,0.2651,280.2523879850
2018-11-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,54,779.72,0.2862,556.564136,0.2581,412.9149324984
2018-12-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2862,185.523758,0.2385,141.2763417170
2019-02-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,476.49,0.2862,340.118562,0.2749,246.6199693062
2019-03-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.2862,82.451038,0.2561,61.3353271682
2019-04-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,274.34,0.2862,195.823892,0.2428,148.2778510224
2019-06-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,360.98,0.2862,257.667524,0.2767,186.3709201092
2019-07-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,447.62,0.2862,319.511156,0.2644,235.0324063536
2019-08-01,2019,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,288.78,0.2862,206.131164,0.2841,147.5693003076
2018-09-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,404.30,0.2887,287.578590,0.2190,224.5988787900
2018-11-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2887,143.789295,0.2601,106.3896993705
2018-12-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,55,794.16,0.2887,564.886008,0.2764,408.7515153888
2019-01-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2887,143.789295,0.2671,105.3831743055
2019-03-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,303.22,0.2887,215.680386,0.2800,155.2898779200
2019-04-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,404.30,0.2887,287.578590,0.2904,204.0657674640
2019-05-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,490.93,0.2887,349.198509,0.2595,258.5814959145
2019-07-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,346.54,0.2887,246.493902,0.2560,183.3914630880
2019-08-01,2019,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,259.91,0.2887,184.873983,0.2309,142.1865803253
2018-09-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,216.59,0.2740,157.244340,0.2346,120.3548178360
2018-10-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,346.54,0.2740,251.588040,0.2742,182.6025994320
2018-12-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,476.49,0.2740,345.931740,0.2665,253.7409312900
2019-01-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,317.66,0.2740,230.621160,0.2584,171.0286522560
2019-02-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,303.22,0.2740,220.137720,0.2820,158.0588829600
2019-04-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2740,52.417200,0.2267,40.5342207600
2019-05-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2740,104.827140,0.2697,76.5552603420
2019-06-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,216.59,0.2740,157.244340,0.2848,112.4611519680
2019-08-01,2019,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2740,73.376820,0.2325,56.3167093500
2018-09-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,360.98,0.2704,263.371008,0.2573,195.6056476416
2018-10-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,548.69,0.2704,400.324224,0.2455,302.0446270080
2018-11-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.2704,305.512704,0.2660,224.2463247360
2019-01-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,447.62,0.2704,326.583552,0.2746,236.9037086208
2019-02-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,332.10,0.2704,242.300160,0.2924,171.4515932160
2019-03-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2704,42.141696,0.2642,31.0078599168
2019-05-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,433.18,0.2704,316.048128,0.2230,245.5693954560
2019-06-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,144.39,0.2704,105.346944,0.2250,81.6438816000
2019-07-01,2019,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2704,63.212544,0.2866,45.0958288896
2018-09-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2632,74.468376,0.3719,46.7735869656
2018-10-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.2632,31.918176,0.3908,19.4445528192
2018-12-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,202.15,0.2632,148.944120,0.4414,83.2001854320
2019-01-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2632,42.557568,0.4588,23.0321558016
2019-02-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.2632,85.107768,0.4661,45.4390373352
2019-04-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2632,53.196960,0.4490,29.3115249600
2019-05-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.2632,85.107768,0.4074,50.4348633168
2019-06-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.2632,95.747160,0.3943,57.9940548120
2019-08-01,2019,90010046,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,28.88,0.2632,21.278784,0.4096,12.5629940736
2018-09-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2793,41.627632,0.4462,23.0533826016
2018-10-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,158.83,0.2793,114.468781,0.4451,63.5187265769
2018-11-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,173.27,0.2793,124.875689,0.4946,63.1121732206
2019-01-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2793,62.441448,0.4176,36.3658993152
2019-02-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.2793,52.034540,0.4392,29.1809700320
2019-03-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2793,72.841149,0.3467,47.5871226417
2019-05-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,57.76,0.2793,41.627632,0.4148,24.3604902464
2019-06-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,115.51,0.2793,83.248057,0.3947,50.3900489021
2019-07-01,2019,90010045,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2793,62.441448,0.3930,37.9019589360
2018-10-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.3012,30.272016,0.4250,17.4064092000
2018-11-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,187.71,0.3012,131.171748,0.4093,77.4831515436
2018-12-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,158.83,0.3012,110.990404,0.4299,63.2756293204
2019-02-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.3012,10.090672,0.4400,5.6507763200
2019-03-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,14.44,0.3012,10.090672,0.3996,6.0584394688
2019-04-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,43.32,0.3012,30.272016,0.3796,18.7807587264
2019-06-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,129.95,0.3012,90.809060,0.4981,45.5770672140
2019-07-01,2019,90010044,Bangladesh,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.3012,60.544032,0.4776,31.6282023168
